id_str,full_text,hurufKecil_fullText,cleaning,tokenizing,stopword,stemming,cleaning_stemmed
1844646195689554222,Pak @prabowo orang ini jd menteri gak walau dia sdh menghina anda? Jangan ya pak 🆘 https://t.co/BKZxionwEi,pak @prabowo orang ini jd menteri gak walau dia sdh menghina anda? jangan ya pak 🆘 https://t.co/bkzxionwei,pak  orang ini jd menteri gak walau dia sdh menghina anda jangan ya pak,"['pak', 'orang', 'ini', 'jd', 'menteri', 'gak', 'walau', 'dia', 'sdh', 'menghina', 'anda', 'jangan', 'ya', 'pak']","['pak', 'orang', 'jd', 'menteri', 'gak', 'sdh', 'menghina', 'jangan', 'pak']","['pak', 'orang', 'jd', 'menteri', 'gak', 'sdh', 'hina', 'jangan', 'pak']",pak orang jd menteri gak sdh hina jangan pak
1748028724703068217, Terima kasih pak Prabowo pake pose jari Itu uang negara untuk bantuan ke Palestina jangan dipersonalisasi seakan-akan itu bantuan pribadi apalagi pake unsur unsur kampanye bener bener artis tolol https://t.co/U7YWvSL9k7, terima kasih pak prabowo pake pose jari itu uang negara untuk bantuan ke palestina jangan dipersonalisasi seakan-akan itu bantuan pribadi apalagi pake unsur unsur kampanye bener bener artis tolol https://t.co/u7ywvsl9k7,terima kasih pak prabowo pake pose jari itu uang negara untuk bantuan ke palestina jangan dipersonalisasi seakanakan itu bantuan pribadi apalagi pake unsur unsur kampanye bener bener artis tolol,"['terima', 'kasih', 'pak', 'prabowo', 'pake', 'pose', 'jari', 'itu', 'uang', 'negara', 'untuk', 'bantuan', 'ke', 'palestina', 'jangan', 'dipersonalisasi', 'seakanakan', 'itu', 'bantuan', 'pribadi', 'apalagi', 'pake', 'unsur', 'unsur', 'kampanye', 'bener', 'bener', 'artis', 'tolol']","['terima', 'kasih', 'pak', 'prabowo', 'pake', 'pose', 'jari', 'uang', 'negara', 'bantuan', 'palestina', 'jangan', 'dipersonalisasi', 'seakanakan', 'bantuan', 'pribadi', 'pake', 'unsur', 'unsur', 'kampanye', 'bener', 'bener', 'artis', 'tolol']","['terima', 'kasih', 'pak', 'prabowo', 'pake', 'pose', 'jari', 'uang', 'negara', 'bantu', 'palestina', 'jangan', 'personal', 'seakanakan', 'bantu', 'pribadi', 'pake', 'unsur', 'unsur', 'kampanye', 'bener', 'bener', 'artis', 'tolol']",terima kasih pak prabowo pake pose jari uang negara bantu palestina jangan personal seakanakan bantu pribadi pake unsur unsur kampanye bener bener artis tolol
1844217833099755552,Hakim keluhkan gaji 12 juta/bln DPR nya lansung telpon Prabowo. Sementara guru honorer gaji 200k/bln tak ada yg peduli . Benar2 sakit negeri ini. https://t.co/GiuX4TLTfz,hakim keluhkan gaji 12 juta/bln dpr nya lansung telpon prabowo. sementara guru honorer gaji 200k/bln tak ada yg peduli . benar2 sakit negeri ini. https://t.co/giux4tltfz,hakim keluhkan gaji  jutabln dpr nya lansung telpon prabowo sementara guru honorer gaji kbln tak ada yg peduli  benar sakit negeri ini,"['hakim', 'keluhkan', 'gaji', 'jutabln', 'dpr', 'nya', 'lansung', 'telpon', 'prabowo', 'sementara', 'guru', 'honorer', 'gaji', 'kbln', 'tak', 'ada', 'yg', 'peduli', 'benar', 'sakit', 'negeri', 'ini']","['hakim', 'keluhkan', 'gaji', 'jutabln', 'dpr', 'nya', 'lansung', 'telpon', 'prabowo', 'guru', 'honorer', 'gaji', 'kbln', 'tak', 'yg', 'peduli', 'benar', 'sakit', 'negeri']","['hakim', 'keluh', 'gaji', 'jutabln', 'dpr', 'nya', 'lansung', 'telpon', 'prabowo', 'guru', 'honorer', 'gaji', 'kbln', 'tak', 'yg', 'peduli', 'benar', 'sakit', 'negeri']",hakim keluh gaji jutabln dpr nya lansung telpon prabowo guru honorer gaji kbln tak yg peduli benar sakit negeri
1758170225864769584, Dirty Vote benar-benar nyata https://t.co/AJ5NWflow2, dirty vote benar-benar nyata https://t.co/aj5nwflow2,dirty vote benarbenar nyata,"['dirty', 'vote', 'benarbenar', 'nyata']","['dirty', 'vote', 'benarbenar', 'nyata']","['dirty', 'vote', 'benarbenar', 'nyata']",dirty vote benarbenar nyata
1845469869522985321,Diskusi akhir pekan bersama Presiden terpilih Pak @prabowo https://t.co/LVM4PvvJvr,diskusi akhir pekan bersama presiden terpilih pak @prabowo https://t.co/lvm4pvvjvr,diskusi akhir pekan bersama presiden terpilih pak,"['diskusi', 'akhir', 'pekan', 'bersama', 'presiden', 'terpilih', 'pak']","['diskusi', 'akhir', 'pekan', 'bersama', 'presiden', 'terpilih', 'pak']","['diskusi', 'akhir', 'pekan', 'sama', 'presiden', 'pilih', 'pak']",diskusi akhir pekan sama presiden pilih pak
1845490775930589553,Hari ini Presiden terpilih RI Prabowo Subianto bersilahturahmi ke kediaman Presiden Joko Widodo di Solo beliau bertukar pikiran menikmati santap siang penuh keakraban. Bahas apa yaaa? @jokowi @prabowo @gibran_tweet https://t.co/6t4Ukmmhlg,hari ini presiden terpilih ri prabowo subianto bersilahturahmi ke kediaman presiden joko widodo di solo beliau bertukar pikiran menikmati santap siang penuh keakraban. bahas apa yaaa? @jokowi @prabowo @gibran_tweet https://t.co/6t4ukmmhlg,hari ini presiden terpilih ri prabowo subianto bersilahturahmi ke kediaman presiden joko widodo di solo beliau bertukar pikiran menikmati santap siang penuh keakraban bahas apa yaaa   tweet,"['hari', 'ini', 'presiden', 'terpilih', 'ri', 'prabowo', 'subianto', 'bersilahturahmi', 'ke', 'kediaman', 'presiden', 'joko', 'widodo', 'di', 'solo', 'beliau', 'bertukar', 'pikiran', 'menikmati', 'santap', 'siang', 'penuh', 'keakraban', 'bahas', 'apa', 'yaaa', 'tweet']","['hari', 'presiden', 'terpilih', 'ri', 'prabowo', 'subianto', 'bersilahturahmi', 'kediaman', 'presiden', 'joko', 'widodo', 'solo', 'beliau', 'bertukar', 'pikiran', 'menikmati', 'santap', 'siang', 'penuh', 'keakraban', 'bahas', 'apa', 'yaaa', 'tweet']","['hari', 'presiden', 'pilih', 'ri', 'prabowo', 'subianto', 'bersilahturahmi', 'diam', 'presiden', 'joko', 'widodo', 'solo', 'beliau', 'tukar', 'pikir', 'nikmat', 'santap', 'siang', 'penuh', 'akrab', 'bahas', 'apa', 'yaaa', 'tweet']",hari presiden pilih ri prabowo subianto bersilahturahmi diam presiden joko widodo solo beliau tukar pikir nikmat santap siang penuh akrab bahas apa yaaa tweet
1845146264511578604,Coach Justin Erick Thohir aja cuma ngejadiin tragedi Kanjuruhan sebagai baliho doang tanpa ada tindakan untuk keadilan. Dan tau apa? Idola coach (Mulyono) gak ada kemauan untuk memberantas tragedi ini. Para pelaku sekarang lagi hidup bahagia di atas penderitaan 754 korban. https://t.co/8UIX3AUwh4,coach justin erick thohir aja cuma ngejadiin tragedi kanjuruhan sebagai baliho doang tanpa ada tindakan untuk keadilan. dan tau apa? idola coach (mulyono) gak ada kemauan untuk memberantas tragedi ini. para pelaku sekarang lagi hidup bahagia di atas penderitaan 754 korban. https://t.co/8uix3auwh4,coach justin erick thohir aja cuma ngejadiin tragedi kanjuruhan sebagai baliho doang tanpa ada tindakan untuk keadilan dan tau apa idola coach mulyono gak ada kemauan untuk memberantas tragedi ini para pelaku sekarang lagi hidup bahagia di atas penderitaan  korban,"['coach', 'justin', 'erick', 'thohir', 'aja', 'cuma', 'ngejadiin', 'tragedi', 'kanjuruhan', 'sebagai', 'baliho', 'doang', 'tanpa', 'ada', 'tindakan', 'untuk', 'keadilan', 'dan', 'tau', 'apa', 'idola', 'coach', 'mulyono', 'gak', 'ada', 'kemauan', 'untuk', 'memberantas', 'tragedi', 'ini', 'para', 'pelaku', 'sekarang', 'lagi', 'hidup', 'bahagia', 'di', 'atas', 'penderitaan', 'korban']","['coach', 'justin', 'erick', 'thohir', 'aja', 'cuma', 'ngejadiin', 'tragedi', 'kanjuruhan', 'baliho', 'doang', 'tindakan', 'keadilan', 'tau', 'apa', 'idola', 'coach', 'mulyono', 'gak', 'kemauan', 'memberantas', 'tragedi', 'pelaku', 'sekarang', 'hidup', 'bahagia', 'atas', 'penderitaan', 'korban']","['coach', 'justin', 'erick', 'thohir', 'aja', 'cuma', 'ngejadiin', 'tragedi', 'kanjuruhan', 'baliho', 'doang', 'tindak', 'adil', 'tau', 'apa', 'idola', 'coach', 'mulyono', 'gak', 'mau', 'berantas', 'tragedi', 'laku', 'sekarang', 'hidup', 'bahagia', 'atas', 'derita', 'korban']",coach justin erick thohir aja cuma ngejadiin tragedi kanjuruhan baliho doang tindak adil tau apa idola coach mulyono gak mau berantas tragedi laku sekarang hidup bahagia atas derita korban
1843880649314492637,Tenang pak Jokowi ... Tenang .... Saya akan selalu berada di dekat mu #prabowo https://t.co/TYDqHID2Qm,tenang pak jokowi ... tenang .... saya akan selalu berada di dekat mu #prabowo https://t.co/tydqhid2qm,tenang pak jokowi  tenang  saya akan selalu berada di dekat mu,"['tenang', 'pak', 'jokowi', 'tenang', 'saya', 'akan', 'selalu', 'berada', 'di', 'dekat', 'mu']","['tenang', 'pak', 'jokowi', 'tenang', 'selalu', 'berada', 'dekat', 'mu']","['tenang', 'pak', 'jokowi', 'tenang', 'selalu', 'ada', 'dekat', 'mu']",tenang pak jokowi tenang selalu ada dekat mu
1758421800286072885,saat lihat @prabowo https://t.co/ViHW0ZCeMJ,saat lihat @prabowo https://t.co/vihw0zcemj,saat lihat,"['saat', 'lihat']",['lihat'],['lihat'],lihat
1759140488203100324,Terima kasih Duta Besar Republik Rakyat Tiongkok H.E. @Amb_LuKang atas ucapan selamat dan kunjungannya ke Rumah Kertanegara Jakarta. Bersama saya ada Bobby Kertanegara juga yang ikut mendampingi menerima kunjungan Duta Besar. https://t.co/Vqm4QDxMua,terima kasih duta besar republik rakyat tiongkok h.e. @amb_lukang atas ucapan selamat dan kunjungannya ke rumah kertanegara jakarta. bersama saya ada bobby kertanegara juga yang ikut mendampingi menerima kunjungan duta besar. https://t.co/vqm4qdxmua,terima kasih duta besar republik rakyat tiongkok he lukang atas ucapan selamat dan kunjungannya ke rumah kertanegara jakarta bersama saya ada bobby kertanegara juga yang ikut mendampingi menerima kunjungan duta besar,"['terima', 'kasih', 'duta', 'besar', 'republik', 'rakyat', 'tiongkok', 'he', 'lukang', 'atas', 'ucapan', 'selamat', 'dan', 'kunjungannya', 'ke', 'rumah', 'kertanegara', 'jakarta', 'bersama', 'saya', 'ada', 'bobby', 'kertanegara', 'juga', 'yang', 'ikut', 'mendampingi', 'menerima', 'kunjungan', 'duta', 'besar']","['terima', 'kasih', 'duta', 'besar', 'republik', 'rakyat', 'tiongkok', 'he', 'lukang', 'atas', 'ucapan', 'selamat', 'kunjungannya', 'rumah', 'kertanegara', 'jakarta', 'bersama', 'bobby', 'kertanegara', 'ikut', 'mendampingi', 'menerima', 'kunjungan', 'duta', 'besar']","['terima', 'kasih', 'duta', 'besar', 'republik', 'rakyat', 'tiongkok', 'he', 'lukang', 'atas', 'ucap', 'selamat', 'kunjung', 'rumah', 'kertanegara', 'jakarta', 'sama', 'bobby', 'kertanegara', 'ikut', 'damping', 'terima', 'kunjung', 'duta', 'besar']",terima kasih duta besar republik rakyat tiongkok he lukang atas ucap selamat kunjung rumah kertanegara jakarta sama bobby kertanegara ikut damping terima kunjung duta besar
1805214527547686947,RESMI: Pemerintah dan tim Prabowo sepakat bujet makan gratis untuk tahun 2025 sebesar Rp71 triliun. Wdyt? https://t.co/RVujA0Y9sz,resmi: pemerintah dan tim prabowo sepakat bujet makan gratis untuk tahun 2025 sebesar rp71 triliun. wdyt? https://t.co/rvuja0y9sz,resmi pemerintah dan tim prabowo sepakat bujet makan gratis untuk tahun  sebesar rp triliun wdyt,"['resmi', 'pemerintah', 'dan', 'tim', 'prabowo', 'sepakat', 'bujet', 'makan', 'gratis', 'untuk', 'tahun', 'sebesar', 'rp', 'triliun', 'wdyt']","['resmi', 'pemerintah', 'tim', 'prabowo', 'sepakat', 'bujet', 'makan', 'gratis', 'tahun', 'sebesar', 'rp', 'triliun', 'wdyt']","['resmi', 'perintah', 'tim', 'prabowo', 'sepakat', 'bujet', 'makan', 'gratis', 'tahun', 'besar', 'rp', 'triliun', 'wdyt']",resmi perintah tim prabowo sepakat bujet makan gratis tahun besar rp triliun wdyt
1783151026264309951,Alhamdulillah hari ini Prabowo-Gibran telah resmi ditetapkan oleh KPU sebagai Presiden dan Wakil Presiden terpilih periode 2024-2029. Terima kasih kepada seluruh rakyat Indonesia penyelenggara pemilu tokoh agama prajurit TNI dan Polri relawan serta rekan-rekan pers yang https://t.co/qbGaONNi67,alhamdulillah hari ini prabowo-gibran telah resmi ditetapkan oleh kpu sebagai presiden dan wakil presiden terpilih periode 2024-2029. terima kasih kepada seluruh rakyat indonesia penyelenggara pemilu tokoh agama prajurit tni dan polri relawan serta rekan-rekan pers yang https://t.co/qbgaonni67,alhamdulillah hari ini prabowogibran telah resmi ditetapkan oleh kpu sebagai presiden dan wakil presiden terpilih periode  terima kasih kepada seluruh rakyat indonesia penyelenggara pemilu tokoh agama prajurit tni dan polri relawan serta rekanrekan pers yang,"['alhamdulillah', 'hari', 'ini', 'prabowogibran', 'telah', 'resmi', 'ditetapkan', 'oleh', 'kpu', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'periode', 'terima', 'kasih', 'kepada', 'seluruh', 'rakyat', 'indonesia', 'penyelenggara', 'pemilu', 'tokoh', 'agama', 'prajurit', 'tni', 'dan', 'polri', 'relawan', 'serta', 'rekanrekan', 'pers', 'yang']","['alhamdulillah', 'hari', 'prabowogibran', 'resmi', 'ditetapkan', 'kpu', 'presiden', 'wakil', 'presiden', 'terpilih', 'periode', 'terima', 'kasih', 'seluruh', 'rakyat', 'indonesia', 'penyelenggara', 'pemilu', 'tokoh', 'agama', 'prajurit', 'tni', 'polri', 'relawan', 'rekanrekan', 'pers']","['alhamdulillah', 'hari', 'prabowogibran', 'resmi', 'tetap', 'kpu', 'presiden', 'wakil', 'presiden', 'pilih', 'periode', 'terima', 'kasih', 'seluruh', 'rakyat', 'indonesia', 'selenggara', 'milu', 'tokoh', 'agama', 'prajurit', 'tni', 'polri', 'rawan', 'rekanrekan', 'pers']",alhamdulillah hari prabowogibran resmi tetap kpu presiden wakil presiden pilih periode terima kasih seluruh rakyat indonesia selenggara milu tokoh agama prajurit tni polri rawan rekanrekan pers
1757570743901327802,bismillah ya Allah prabowo kalah nyapres 3 kali https://t.co/rPqPBo4yfG,bismillah ya allah prabowo kalah nyapres 3 kali https://t.co/rpqpbo4yfg,bismillah ya allah prabowo kalah nyapres  kali,"['bismillah', 'ya', 'allah', 'prabowo', 'kalah', 'nyapres', 'kali']","['bismillah', 'allah', 'prabowo', 'kalah', 'nyapres', 'kali']","['bismillah', 'allah', 'prabowo', 'kalah', 'nyapres', 'kali']",bismillah allah prabowo kalah nyapres kali
1754125343743701134,Menemani Pak @prabowo dalam Debat Final Capres. Gas Pak 🇮🇩 https://t.co/kXYNBkagh8,menemani pak @prabowo dalam debat final capres. gas pak 🇮🇩 https://t.co/kxynbkagh8,menemani pak  dalam debat final capres gas pak,"['menemani', 'pak', 'dalam', 'debat', 'final', 'capres', 'gas', 'pak']","['menemani', 'pak', 'debat', 'final', 'capres', 'gas', 'pak']","['tani', 'pak', 'debat', 'final', 'capres', 'gas', 'pak']",tani pak debat final capres gas pak
1830098632282190027,Kepada Pak @jokowi @prabowo Di Tiktok ada yang mau Mode Pak Harto diaktifkan kembali https://t.co/xMC98ut0ri,kepada pak @jokowi @prabowo di tiktok ada yang mau mode pak harto diaktifkan kembali https://t.co/xmc98ut0ri,kepada pak   di tiktok ada yang mau mode pak harto diaktifkan kembali,"['kepada', 'pak', 'di', 'tiktok', 'ada', 'yang', 'mau', 'mode', 'pak', 'harto', 'diaktifkan', 'kembali']","['pak', 'tiktok', 'mau', 'mode', 'pak', 'harto', 'diaktifkan']","['pak', 'tiktok', 'mau', 'mode', 'pak', 'harto', 'aktif']",pak tiktok mau mode pak harto aktif
1842870838888136967,Sebetulnya udah bosen banget nge up kelakuan kurangajar fufufafa kepada Presiden terpilih pak @prabowo Tapi tiap postingan seperti ini lewat di timeline rasa geram naik lagi ke ubun-ubun Bayangkan orang tua dengan posisi layak dihormati seperti Pak Prabowo dikatain makanan https://t.co/n6XPdzO6oL,sebetulnya udah bosen banget nge up kelakuan kurangajar fufufafa kepada presiden terpilih pak @prabowo tapi tiap postingan seperti ini lewat di timeline rasa geram naik lagi ke ubun-ubun bayangkan orang tua dengan posisi layak dihormati seperti pak prabowo dikatain makanan https://t.co/n6xpdzo6ol,sebetulnya udah bosen banget nge up kelakuan kurangajar fufufafa kepada presiden terpilih pak  tapi tiap postingan seperti ini lewat di timeline rasa geram naik lagi ke ubunubun bayangkan orang tua dengan posisi layak dihormati seperti pak prabowo dikatain makanan,"['sebetulnya', 'udah', 'bosen', 'banget', 'nge', 'up', 'kelakuan', 'kurangajar', 'fufufafa', 'kepada', 'presiden', 'terpilih', 'pak', 'tapi', 'tiap', 'postingan', 'seperti', 'ini', 'lewat', 'di', 'timeline', 'rasa', 'geram', 'naik', 'lagi', 'ke', 'ubunubun', 'bayangkan', 'orang', 'tua', 'dengan', 'posisi', 'layak', 'dihormati', 'seperti', 'pak', 'prabowo', 'dikatain', 'makanan']","['udah', 'bosen', 'banget', 'nge', 'up', 'kelakuan', 'kurangajar', 'fufufafa', 'presiden', 'terpilih', 'pak', 'tiap', 'postingan', 'lewat', 'timeline', 'rasa', 'geram', 'naik', 'ubunubun', 'bayangkan', 'orang', 'tua', 'posisi', 'layak', 'dihormati', 'pak', 'prabowo', 'dikatain', 'makanan']","['udah', 'bosen', 'banget', 'nge', 'up', 'laku', 'kurangajar', 'fufufafa', 'presiden', 'pilih', 'pak', 'tiap', 'postingan', 'lewat', 'timeline', 'rasa', 'geram', 'naik', 'ubunubun', 'bayang', 'orang', 'tua', 'posisi', 'layak', 'hormat', 'pak', 'prabowo', 'dikatain', 'makan']",udah bosen banget nge up laku kurangajar fufufafa presiden pilih pak tiap postingan lewat timeline rasa geram naik ubunubun bayang orang tua posisi layak hormat pak prabowo dikatain makan
1714957009668481432,Prabowo - Ahok https://t.co/DXwGBbRQtk,prabowo - ahok https://t.co/dxwgbbrqtk,prabowo  ahok,"['prabowo', 'ahok']","['prabowo', 'ahok']","['prabowo', 'ahok']",prabowo ahok
1832709519086166248,Fix akun kaskus fufufafa resmi adalah milik Gibran Rakabuming Raka anak Jokowi Pak Prabowo tahan-tahan dulu ya 20 Oktober hanya sebulan lagi https://t.co/Bqbh5jFxnu,fix akun kaskus fufufafa resmi adalah milik gibran rakabuming raka anak jokowi pak prabowo tahan-tahan dulu ya 20 oktober hanya sebulan lagi https://t.co/bqbh5jfxnu,fix akun kaskus fufufafa resmi adalah milik gibran rakabuming raka anak jokowi pak prabowo tahantahan dulu ya  oktober hanya sebulan lagi,"['fix', 'akun', 'kaskus', 'fufufafa', 'resmi', 'adalah', 'milik', 'gibran', 'rakabuming', 'raka', 'anak', 'jokowi', 'pak', 'prabowo', 'tahantahan', 'dulu', 'ya', 'oktober', 'hanya', 'sebulan', 'lagi']","['fix', 'akun', 'kaskus', 'fufufafa', 'resmi', 'milik', 'gibran', 'rakabuming', 'raka', 'anak', 'jokowi', 'pak', 'prabowo', 'tahantahan', 'dulu', 'oktober', 'sebulan']","['fix', 'akun', 'kaskus', 'fufufafa', 'resmi', 'milik', 'gibran', 'rakabuming', 'raka', 'anak', 'jokowi', 'pak', 'prabowo', 'tahantahan', 'dulu', 'oktober', 'bulan']",fix akun kaskus fufufafa resmi milik gibran rakabuming raka anak jokowi pak prabowo tahantahan dulu oktober bulan
1758351120257483139,Tim pemenangan nasional pasangan capres-cawapres Anies Baswedan dan Muhaimin Iskandar (Timnas AMIN) mengatakan hasil hitung cepat atau quick count Pilpres 2024 hanyalah penggiringan opini. Meskipun hasil quick count menyatakan pasangan Prabowo Subianto-Gibran Rakabuming Raka https://t.co/bn3izujrzN,tim pemenangan nasional pasangan capres-cawapres anies baswedan dan muhaimin iskandar (timnas amin) mengatakan hasil hitung cepat atau quick count pilpres 2024 hanyalah penggiringan opini. meskipun hasil quick count menyatakan pasangan prabowo subianto-gibran rakabuming raka https://t.co/bn3izujrzn,tim pemenangan nasional pasangan caprescawapres aniesbaswedan dan muhaiminiskandar timnas amin mengatakan hasil hitung cepat atau quick count pilpres  hanyalah penggiringan opini meskipun hasil quick count menyatakan pasangan prabowosubiantogibranrakabuming raka,"['tim', 'pemenangan', 'nasional', 'pasangan', 'caprescawapres', 'aniesbaswedan', 'dan', 'muhaiminiskandar', 'timnas', 'amin', 'mengatakan', 'hasil', 'hitung', 'cepat', 'atau', 'quick', 'count', 'pilpres', 'hanyalah', 'penggiringan', 'opini', 'meskipun', 'hasil', 'quick', 'count', 'menyatakan', 'pasangan', 'prabowosubiantogibranrakabuming', 'raka']","['tim', 'pemenangan', 'nasional', 'pasangan', 'caprescawapres', 'aniesbaswedan', 'muhaiminiskandar', 'timnas', 'amin', 'mengatakan', 'hasil', 'hitung', 'cepat', 'quick', 'count', 'pilpres', 'hanyalah', 'penggiringan', 'opini', 'meskipun', 'hasil', 'quick', 'count', 'menyatakan', 'pasangan', 'prabowosubiantogibranrakabuming', 'raka']","['tim', 'menang', 'nasional', 'pasang', 'caprescawapres', 'aniesbaswedan', 'muhaiminiskandar', 'timnas', 'amin', 'kata', 'hasil', 'hitung', 'cepat', 'quick', 'count', 'pilpres', 'hanya', 'giring', 'opini', 'meski', 'hasil', 'quick', 'count', 'nyata', 'pasang', 'prabowosubiantogibranrakabuming', 'raka']",tim menang nasional pasang caprescawapres aniesbaswedan muhaiminiskandar timnas amin kata hasil hitung cepat quick count pilpres hanya giring opini meski hasil quick count nyata pasang prabowosubiantogibranrakabuming raka
1763368615720693845,Prabowo bicara HAM https://t.co/2EXgGLOhhI,prabowo bicara ham https://t.co/2exgglohhi,prabowo bicara ham,"['prabowo', 'bicara', 'ham']","['prabowo', 'bicara', 'ham']","['prabowo', 'bicara', 'ham']",prabowo bicara ham
1844211535872409791,Pak Prabowo itu bukan tipe pendendam bahkan terhadap postingan ini https://t.co/n9UQZ2gcRa,pak prabowo itu bukan tipe pendendam bahkan terhadap postingan ini https://t.co/n9uqz2gcra,pak prabowo itu bukan tipe pendendam bahkan terhadap postingan ini,"['pak', 'prabowo', 'itu', 'bukan', 'tipe', 'pendendam', 'bahkan', 'terhadap', 'postingan', 'ini']","['pak', 'prabowo', 'bukan', 'tipe', 'pendendam', 'bahkan', 'postingan']","['pak', 'prabowo', 'bukan', 'tipe', 'dendam', 'bahkan', 'postingan']",pak prabowo bukan tipe dendam bahkan postingan
1757921510319419853,mau beda pilihan satu hal yang ga bisa dipungkiri feed socmed Prabowo memang kelihatan sebagai seorang yang merupakan penikmat fotografi. https://t.co/OiNaLKUnB1,mau beda pilihan satu hal yang ga bisa dipungkiri feed socmed prabowo memang kelihatan sebagai seorang yang merupakan penikmat fotografi. https://t.co/oinalkunb1,mau beda pilihan satu hal yang ga bisa dipungkiri feed socmed prabowo memang kelihatan sebagai seorang yang merupakan penikmat fotografi,"['mau', 'beda', 'pilihan', 'satu', 'hal', 'yang', 'ga', 'bisa', 'dipungkiri', 'feed', 'socmed', 'prabowo', 'memang', 'kelihatan', 'sebagai', 'seorang', 'yang', 'merupakan', 'penikmat', 'fotografi']","['mau', 'beda', 'pilihan', 'satu', 'ga', 'dipungkiri', 'feed', 'socmed', 'prabowo', 'memang', 'kelihatan', 'seorang', 'merupakan', 'penikmat', 'fotografi']","['mau', 'beda', 'pilih', 'satu', 'ga', 'dipungkiri', 'feed', 'socmed', 'prabowo', 'memang', 'lihat', 'orang', 'rupa', 'nikmat', 'fotografi']",mau beda pilih satu ga dipungkiri feed socmed prabowo memang lihat orang rupa nikmat fotografi
1757714198812111155,kalau ada pendukung 01 dan 03 enggak percaya quick count pendukung 02 jangan nyinyir ya. soalnya pak prabowo tahun 2019 juga begitu kok https://t.co/YCwr0URhpl,kalau ada pendukung 01 dan 03 enggak percaya quick count pendukung 02 jangan nyinyir ya. soalnya pak prabowo tahun 2019 juga begitu kok https://t.co/ycwr0urhpl,kalau ada pendukung  dan  enggak percaya quick count pendukung  jangan nyinyir ya soalnya pak prabowo tahun  juga begitu kok,"['kalau', 'ada', 'pendukung', 'dan', 'enggak', 'percaya', 'quick', 'count', 'pendukung', 'jangan', 'nyinyir', 'ya', 'soalnya', 'pak', 'prabowo', 'tahun', 'juga', 'begitu', 'kok']","['kalau', 'pendukung', 'enggak', 'percaya', 'quick', 'count', 'pendukung', 'jangan', 'nyinyir', 'soalnya', 'pak', 'prabowo', 'tahun', 'kok']","['kalau', 'dukung', 'enggak', 'percaya', 'quick', 'count', 'dukung', 'jangan', 'nyinyir', 'soal', 'pak', 'prabowo', 'tahun', 'kok']",kalau dukung enggak percaya quick count dukung jangan nyinyir soal pak prabowo tahun kok
1772304253492584867,GAWAT BOCORAN TERBARU KABINET PRABOWO-GIBRAN NIH WKWKWK Kalau kalian ngikutin ada yang naik jabatan dari bocoran kemaren A Thread (For Detail) https://t.co/iqWxTFjjmt,gawat bocoran terbaru kabinet prabowo-gibran nih wkwkwk kalau kalian ngikutin ada yang naik jabatan dari bocoran kemaren a thread (for detail) https://t.co/iqwxtfjjmt,gawat bocoran terbaru kabinet prabowogibran nih wkwkwk kalau kalian ngikutin ada yang naik jabatan dari bocoran kemaren a thread for detail,"['gawat', 'bocoran', 'terbaru', 'kabinet', 'prabowogibran', 'nih', 'wkwkwk', 'kalau', 'kalian', 'ngikutin', 'ada', 'yang', 'naik', 'jabatan', 'dari', 'bocoran', 'kemaren', 'a', 'thread', 'for', 'detail']","['gawat', 'bocoran', 'terbaru', 'kabinet', 'prabowogibran', 'nih', 'wkwkwk', 'kalau', 'kalian', 'ngikutin', 'naik', 'jabatan', 'bocoran', 'kemaren', 'a', 'thread', 'for', 'detail']","['gawat', 'bocor', 'baru', 'kabinet', 'prabowogibran', 'nih', 'wkwkwk', 'kalau', 'kalian', 'ngikutin', 'naik', 'jabat', 'bocor', 'kemaren', 'a', 'thread', 'for', 'detail']",gawat bocor baru kabinet prabowogibran nih wkwkwk kalau kalian ngikutin naik jabat bocor kemaren a thread for detail
